elapsed_h,monotonic,cycles,/var/log,/var/log/journal,/run/log/journal,/var/log/nginx,Shmem,MemAvailable
3.783777006669722,13866.535690986,43,20774912,17891328,0,2879488,371224576,468578304
3.800470469670832,13926.634138765,43,20787200,17891328,0,2891776,371236864,466882560
3.822326670727776,14005.293897469,44,20811776,17891328,0,2916352,371261440,464453632
3.8337045079138865,14046.287747655,44,20819968,17891328,0,2924544,371269632,458493952
3.850396970095555,14106.340054267,44,20828160,17891328,0,2932736,371281920,470335488
3.8670912846047214,14166.444284338,44,20840448,17891328,0,2945024,371290112,472260608
3.8837763795055555,14226.525575866,44,20852736,17891328,0,2957312,371302400,470343680
3.9004669921602746,14286.59455877,44,20860928,17891328,0,2965504,371310592,467415040
3.917171996421663,14346.726745965,45,20881408,17891328,0,2985984,371331072,465297408
3.9337254123633305,14406.328637827,45,20893696,17891328,0,2998272,371339264,470204416
3.950445872155554,14466.477099647,45,20901888,17891328,0,3006464,371351552,468369408
3.9671277732758323,14526.596547218,45,20914176,17891328,0,3018752,371363840,462958592
3.9838244707827752,14586.669495496,45,20926464,17891328,0,3031040,371376128,467914752
4.00041211988,14646.395391567,46,20946944,17891328,0,3051520,371392512,455450624
4.017109391529444,14706.483430012,46,20955136,17891328,0,3059712,371404800,455008256
4.0337972275138885,14766.556194791,46,20967424,17891328,0,3072000,371417088,465428480
4.050486748044443,14826.651154861,46,20979712,17891328,0,3084288,371429376,462114816
4.0670464305566645,14886.262214556,46,20987904,17891328,0,3092480,371437568,468566016
4.088515154191389,14963.533314176,47,21012480,17891328,0,3117056,371462144,438648832
4.100465458135833,15006.564247822,47,21020672,17891328,0,3125248,371470336,470241280
4.117146880684721,15066.659618142,47,21028864,17891328,0,3133440,371478528,470994944
4.133717814958889,15126.257626462,47,21041152,17891328,0,3145728,371490816,470388736
4.150416219822776,15186.381987699,47,21053440,17891328,0,3158016,371503104,466526208
4.1671094880480535,15246.482422311,47,21061632,17891328,0,3166208,371511296,467300352
4.183832311531389,15306.689590298,48,21082112,17891328,0,3186688,371531776,464732160
4.2003897698097195,15366.282165243,48,21094400,17891328,0,3198976,371544064,467427328
4.217089290929443,15426.414512063,48,21106688,17891328,0,3211264,371552256,467251200
4.233790903255831,15486.548834217,48,21114880,17891328,0,3219456,371564544,468590592
4.250490519055553,15546.643750912,48,21127168,17891328,0,3231744,371576832,463933440
4.267082447980554,15606.372077691,49,21147648,17891328,0,3252224,371597312,466362368
